Report Date,Code,Name,Students,Staff
11/11/2020,04930000,Phoenix Charter Academy (District),0,0
11/11/2020,04940000,Pioneer Charter School of Science (District),1,0
11/11/2020,04960000,Global Learning Charter Public (District),0,0
11/11/2020,04970000,Pioneer Valley Chinese Immersion Charter (District),0,0
11/11/2020,04980000,Veritas Preparatory Charter School (District),0,0
11/11/2020,04990000,Hampden Charter School of Science East (District),0,0
11/11/2020,06000000,Acton-Boxborough,3,2
11/11/2020,06030000,Hoosac Valley Regional,0,1
11/11/2020,06050000,Amherst-Pelham,0,0
11/11/2020,06100000,Ashburnham-Westminster,0,0
11/11/2020,06150000,Athol-Royalston,0,0
11/11/2020,06160000,Ayer Shirley School District,1,0
11/11/2020,06180000,Berkshire Hills,0,0
11/11/2020,06200000,Berlin-Boylston,2,1
11/11/2020,06220000,Blackstone-Millville,0,0
11/11/2020,06250000,Bridgewater-Raynham,4,3
11/11/2020,06320000,Chesterfield-Goshen,0,0
11/11/2020,06350000,Central Berkshire,0,0
11/11/2020,06400000,Concord-Carlisle,0,1
11/11/2020,06450000,Dennis-Yarmouth,0,0
11/11/2020,06500000,Dighton-Rehoboth,1,1
11/11/2020,06550000,Dover-Sherborn,0,0
11/11/2020,06580000,Dudley-Charlton Reg,0,0
11/11/2020,06600000,Nauset,0,0
11/11/2020,06620000,Farmington River Reg,0,0
11/11/2020,06650000,Freetown-Lakeville,2,1
11/11/2020,06700000,Frontier,0,0
11/11/2020,06720000,Gateway,1,0
11/11/2020,06730000,Groton-Dunstable,0,0
11/11/2020,06740000,Gill-Montague,0,0
11/11/2020,06750000,Hamilton-Wenham,0,1
11/11/2020,06800000,Hampden-Wilbraham,4,0
11/11/2020,06830000,Hampshire,0,0
11/11/2020,06850000,Hawlemont,0,0
11/11/2020,06900000,King Philip,0,0
11/11/2020,06950000,Lincoln-Sudbury,0,0
11/11/2020,06980000,Manchester Essex Regional,0,0
11/11/2020,07000000,Martha's Vineyard,0,0
11/11/2020,07050000,Masconomet,0,1
11/11/2020,07100000,Mendon-Upton,0,0
11/11/2020,07120000,Monomoy Regional School District,0,0
11/11/2020,07150000,Mount Greylock,0,0
11/11/2020,07170000,Mohawk Trail,0,0
11/11/2020,07200000,Narragansett,0,0
11/11/2020,07250000,Nashoba,0,1
11/11/2020,07280000,New Salem-Wendell,0,0
11/11/2020,07300000,Northboro-Southboro,0,0
11/11/2020,07350000,North Middlesex,0,1
11/11/2020,07400000,Old Rochester,0,0
11/11/2020,07450000,Pentucket,0,0
11/11/2020,07500000,Pioneer Valley,0,0
11/11/2020,07530000,Quabbin,0,0
11/11/2020,07550000,Ralph C Mahar,1,0
11/11/2020,07600000,Silver Lake,1,0
11/11/2020,07630000,Somerset Berkley Regional School District,1,0
11/11/2020,07650000,Southern Berkshire,0,0
11/11/2020,07660000,Southwick-Tolland-Granville Regional School District,4,1
11/11/2020,07670000,Spencer-E Brookfield,0,0
11/11/2020,07700000,Tantasqua,0,1
11/11/2020,07730000,Triton,0,0
11/11/2020,07740000,Up-Island Regional,0,0
11/11/2020,07750000,Wachusett,0,0
11/11/2020,07780000,Quaboag Regional,0,0
11/11/2020,07800000,Whitman-Hanson,0,1
11/11/2020,08010000,Assabet Valley Regional Vocational Technical,0,0
11/11/2020,08050000,Blackstone Valley Regional Vocational Technical,2,0
11/11/2020,08060000,Blue Hills Regional Vocational Technical,1,0
11/11/2020,08100000,Bristol-Plymouth Regional Vocational Technical,1,1
11/11/2020,08150000,Cape Cod Regional Vocational Technical,0,0
11/11/2020,08170000,Essex North Shore Agricultural and Technical School District,1,2
11/11/2020,08180000,Franklin County Regional Vocational Technical,0,0
11/11/2020,08210000,Greater Fall River Regional Vocational Technical,1,0
11/11/2020,08230000,Greater Lawrence Regional Vocational Technical,0,1
11/11/2020,08250000,Greater New Bedford Regional Vocational Technical,1,0
11/11/2020,08280000,Greater Lowell Regional Vocational Technical,0,0
11/11/2020,08290000,South Middlesex Regional Vocational Technical,0,0
11/11/2020,08300000,Minuteman Regional Vocational Technical,0,0
11/11/2020,08320000,Montachusett Regional Vocational Technical,0,0
11/11/2020,08510000,Northern Berkshire Regional Vocational Technical,0,0
11/11/2020,08520000,Nashoba Valley Regional Vocational Technical,1,1
11/11/2020,08530000,Northeast Metropolitan Regional Vocational Technical,0,0
11/11/2020,08550000,Old Colony Regional Vocational Technical,0,0
11/11/2020,08600000,Pathfinder Regional Vocational Technical,0,0
11/11/2020,08710000,Shawsheen Valley Regional Vocational Technical,0,0
11/11/2020,08720000,Southeastern Regional Vocational Technical,0,0
11/11/2020,08730000,South Shore Regional Vocational Technical,1,0
11/11/2020,08760000,Southern Worcester County Regional Vocational Technical,0,0
11/11/2020,08780000,Tri-County Regional Vocational Technical,0,0
11/11/2020,08790000,Upper Cape Cod Regional Vocational Technical,0,0
11/11/2020,08850000,Whittier Regional Vocational Technical,2,1
11/11/2020,09100000,Bristol County Agricultural,0,0
11/11/2020,09150000,Norfolk County Agricultural,0,0
11/11/2020,35010000,Paulo Freire Social Justice Charter School (District),0,0
11/11/2020,35020000,Baystate Academy Charter Public School (District),0,0
11/11/2020,35030000,Collegiate Charter School of Lowell (District),0,0
11/11/2020,35050000,UP Academy Charter School of Dorchester (District),0,0
11/11/2020,35060000,Pioneer Charter School of Science II (PCSS-II) (District),0,0
11/11/2020,35080000,Phoenix Academy Public Charter High School Springfield (District),0,0
11/11/2020,35090000,Argosy Collegiate Charter School (District),0,0
11/11/2020,35100000,Springfield Preparatory Charter School (District),0,0
11/11/2020,35130000,New Heights Charter School of Brockton (District),0,0
11/11/2020,35140000,Libertas Academy Charter School (District),0,0
11/11/2020,35150000,Old Sturbridge Academy Charter Public School (District),0,0
11/11/2020,35160000,Hampden Charter School of Science West (District),0,0
11/11/2020,35170000,Map Academy Charter School (District),0,0
11/11/2020,35180000,Phoenix Academy Public Charter High School Lawrence (District),0,0
11/11/2020,39010000,Greenfield Commonwealth Virtual District,0,0
11/11/2020,39020000,TEC Connections Academy Commonwealth Virtual School District,0,0
11/11/2020,,,,
11/18/2020,00010000,Abington,0,0
11/18/2020,00030000,Acushnet,0,0
11/18/2020,00050000,Agawam,0,1
11/18/2020,00070000,Amesbury,2,1
11/18/2020,00080000,Amherst,0,0
11/18/2020,00090000,Andover,5,2
11/18/2020,00100000,Arlington,1,1
11/18/2020,00140000,Ashland,1,0
11/18/2020,00160000,Attleboro,7,6
11/18/2020,00170000,Auburn,2,2
11/18/2020,00180000,Avon,1,0
11/18/2020,00200000,Barnstable,7,1
11/18/2020,00230000,Bedford,0,0
11/18/2020,00240000,Belchertown,0,0
11/18/2020,00250000,Bellingham,8,1
11/18/2020,00260000,Belmont,0,0
11/18/2020,00270000,Berkley,0,0
11/18/2020,00300000,Beverly,5,2
11/18/2020,00310000,Billerica,1,0
11/18/2020,00350000,Boston,0,2
11/18/2020,00360000,Bourne,0,0
11/18/2020,00380000,Boxford,0,0
11/18/2020,00400000,Braintree,9,3
11/18/2020,00410000,Brewster,0,0
11/18/2020,00430000,Brimfield,1,0
11/18/2020,00440000,Brockton,0,3
11/18/2020,00450000,Brookfield,0,0
11/18/2020,00460000,Brookline,0,1
11/18/2020,00480000,Burlington,2,1
11/18/2020,00490000,Cambridge,1,2
11/18/2020,00500000,Canton,0,0
11/18/2020,00510000,Carlisle,0,0
11/18/2020,00520000,Carver,0,0
11/18/2020,00560000,Chelmsford,1,0
11/18/2020,00570000,Chelsea,1,3
11/18/2020,00610000,Chicopee,1,4
11/18/2020,00630000,Clarksburg,0,0
11/18/2020,00640000,Clinton,0,0
11/18/2020,00650000,Cohasset,0,0
11/18/2020,00670000,Concord,3,0
11/18/2020,00680000,Conway,0,0
11/18/2020,00710000,Danvers,1,0
11/18/2020,00720000,Dartmouth,1,0
11/18/2020,00730000,Dedham,0,0
11/18/2020,00740000,Deerfield,0,0
11/18/2020,00770000,Douglas,0,0
11/18/2020,00780000,Dover,0,0
11/18/2020,00790000,Dracut,1,1
11/18/2020,00820000,Duxbury,0,0
11/18/2020,00830000,East Bridgewater,0,1
11/18/2020,00850000,Eastham,0,0
11/18/2020,00860000,Easthampton,0,0
11/18/2020,00870000,East Longmeadow,1,1
11/18/2020,00880000,Easton,1,2
11/18/2020,00890000,Edgartown,0,0
11/18/2020,00910000,Erving,0,0
11/18/2020,00930000,Everett,3,1
11/18/2020,00940000,Fairhaven,2,0
11/18/2020,00950000,Fall River,4,2
11/18/2020,00960000,Falmouth,0,0
11/18/2020,00970000,Fitchburg,0,3
11/18/2020,00980000,Florida,0,0
11/18/2020,00990000,Foxborough,7,0
11/18/2020,01000000,Framingham,0,2
11/18/2020,01010000,Franklin,4,0
11/18/2020,01030000,Gardner,0,0
11/18/2020,01050000,Georgetown,1,0
11/18/2020,01070000,Gloucester,3,2
11/18/2020,01090000,Gosnold,0,0
11/18/2020,01100000,Grafton,4,1
11/18/2020,01110000,Granby,0,0
11/18/2020,01140000,Greenfield,0,0
11/18/2020,01170000,Hadley,0,0
11/18/2020,01180000,Halifax,0,0
11/18/2020,01210000,Hancock,0,0
11/18/2020,01220000,Hanover,1,0
11/18/2020,01250000,Harvard,0,0
11/18/2020,01270000,Hatfield,1,0
11/18/2020,01280000,Haverhill,4,3
11/18/2020,01310000,Hingham,0,0
11/18/2020,01330000,Holbrook,0,0
11/18/2020,01350000,Holland,0,0
11/18/2020,01360000,Holliston,0,0
11/18/2020,01370000,Holyoke,0,2
11/18/2020,01380000,Hopedale,1,0
11/18/2020,01390000,Hopkinton,0,0
11/18/2020,01410000,Hudson,0,0
11/18/2020,01420000,Hull,1,0
11/18/2020,01440000,Ipswich,0,0
11/18/2020,01450000,Kingston,0,0
11/18/2020,01490000,Lawrence,0,1
11/18/2020,01500000,Lee,0,0
11/18/2020,01510000,Leicester,0,0
11/18/2020,01520000,Lenox,0,0
11/18/2020,01530000,Leominster,11,2
11/18/2020,01540000,Leverett,0,0
11/18/2020,01550000,Lexington,0,0
11/18/2020,01570000,Lincoln,0,0
11/18/2020,01580000,Littleton,2,0
11/18/2020,01590000,Longmeadow,0,0
11/18/2020,01600000,Lowell,2,2
11/18/2020,01610000,Ludlow,3,1
11/18/2020,01620000,Lunenburg,6,1
11/18/2020,01630000,Lynn,0,11
11/18/2020,01640000,Lynnfield,2,0
11/18/2020,01650000,Malden,0,0
11/18/2020,01670000,Mansfield,1,2
11/18/2020,01680000,Marblehead,0,0
11/18/2020,01690000,Marion,0,2
11/18/2020,01700000,Marlborough,1,0
11/18/2020,01710000,Marshfield,2,2
11/18/2020,01720000,Mashpee,0,0
11/18/2020,01730000,Mattapoisett,4,0
11/18/2020,01740000,Maynard,1,0
11/18/2020,01750000,Medfield,1,0
11/18/2020,01760000,Medford,3,1
11/18/2020,01770000,Medway,4,0
11/18/2020,01780000,Melrose,2,1
11/18/2020,01810000,Methuen,12,7
11/18/2020,01820000,Middleborough,0,0
11/18/2020,01840000,Middleton,0,1
11/18/2020,01850000,Milford,3,0
11/18/2020,01860000,Millbury,1,2
11/18/2020,01870000,Millis,0,0
11/18/2020,01890000,Milton,14,1
11/18/2020,01910000,Monson,0,0
11/18/2020,01960000,Nahant,0,0
11/18/2020,01970000,Nantucket,0,0
11/18/2020,01980000,Natick,0,1
11/18/2020,01990000,Needham,3,2
11/18/2020,02010000,New Bedford,2,6
11/18/2020,02040000,Newburyport,0,0
11/18/2020,02070000,Newton,0,2
11/18/2020,02080000,Norfolk,0,1
11/18/2020,02090000,North Adams,1,3
11/18/2020,02100000,Northampton,0,0
11/18/2020,02110000,North Andover,2,1
11/18/2020,02120000,North Attleborough,1,3
11/18/2020,02130000,Northborough,0,0
11/18/2020,02140000,Northbridge,0,3
11/18/2020,02150000,North Brookfield,0,0
11/18/2020,02170000,North Reading,1,0
11/18/2020,02180000,Norton,0,0
11/18/2020,02190000,Norwell,1,0
11/18/2020,02200000,Norwood,0,0
11/18/2020,02210000,Oak Bluffs,0,0
11/18/2020,02230000,Orange,0,0
11/18/2020,02240000,Orleans,0,0
11/18/2020,02260000,Oxford,0,0
11/18/2020,02270000,Palmer,0,0
11/18/2020,02290000,Peabody,1,4
11/18/2020,02300000,Pelham,0,0
11/18/2020,02310000,Pembroke,0,0
11/18/2020,02340000,Petersham,0,0
11/18/2020,02360000,Pittsfield,3,3
11/18/2020,02380000,Plainville,0,0
11/18/2020,02390000,Plymouth,1,0
11/18/2020,02400000,Plympton,0,0
11/18/2020,02420000,Provincetown,0,0
11/18/2020,02430000,Quincy,7,4
11/18/2020,02440000,Randolph,1,0
11/18/2020,02460000,Reading,1,0
11/18/2020,02480000,Revere,0,5
11/18/2020,02490000,Richmond,0,0
11/18/2020,02500000,Rochester,0,0
11/18/2020,02510000,Rockland,0,0
11/18/2020,02520000,Rockport,0,0
11/18/2020,02530000,Rowe,0,0
11/18/2020,02580000,Salem,2,1
11/18/2020,02610000,Sandwich,0,0
11/18/2020,02620000,Saugus,0,1
11/18/2020,02630000,Savoy,0,0
11/18/2020,02640000,Scituate,9,0
11/18/2020,02650000,Seekonk,3,2
11/18/2020,02660000,Sharon,2,1
11/18/2020,02690000,Sherborn,0,0
11/18/2020,02710000,Shrewsbury,4,2
11/18/2020,02720000,Shutesbury,0,0
11/18/2020,02730000,Somerset,1,1
11/18/2020,02740000,Somerville,0,0
11/18/2020,02750000,Southampton,0,0
11/18/2020,02760000,Southborough,1,0
11/18/2020,02770000,Southbridge,1,1
11/18/2020,02780000,South Hadley,0,0
11/18/2020,02810000,Springfield,0,0
11/18/2020,02840000,Stoneham,4,1
11/18/2020,02850000,Stoughton,1,1
11/18/2020,02870000,Sturbridge,0,0
11/18/2020,02880000,Sudbury,0,0
11/18/2020,02890000,Sunderland,1,0
11/18/2020,02900000,Sutton,0,1
11/18/2020,02910000,Swampscott,0,0
11/18/2020,02920000,Swansea,13,1
11/18/2020,02930000,Taunton,12,0
11/18/2020,02950000,Tewksbury,4,1
11/18/2020,02960000,Tisbury,0,0
11/18/2020,02980000,Topsfield,0,1
11/18/2020,03000000,Truro,0,0
11/18/2020,03010000,Tyngsborough,2,1
11/18/2020,03040000,Uxbridge,3,3
11/18/2020,03050000,Wakefield,15,3
11/18/2020,03060000,Wales,0,0
11/18/2020,03070000,Walpole,3,0
11/18/2020,03080000,Waltham,3,5
11/18/2020,03090000,Ware,0,1
11/18/2020,03100000,Wareham,0,0
11/18/2020,03140000,Watertown,3,0
11/18/2020,03150000,Wayland,3,1
11/18/2020,03160000,Webster,0,2
11/18/2020,03170000,Wellesley,3,7
11/18/2020,03180000,Wellfleet,0,0
11/18/2020,03210000,Westborough,2,0
11/18/2020,03220000,West Boylston,1,2
11/18/2020,03230000,West Bridgewater,0,1
11/18/2020,03250000,Westfield,1,1
11/18/2020,03260000,Westford,0,2
11/18/2020,03270000,Westhampton,0,0
11/18/2020,03300000,Weston,0,0
11/18/2020,03310000,Westport,1,0
11/18/2020,03320000,West Springfield,0,0
11/18/2020,03350000,Westwood,1,5
11/18/2020,03360000,Weymouth,1,0
11/18/2020,03370000,Whately,1,0
11/18/2020,03400000,Williamsburg,0,0
11/18/2020,03420000,Wilmington,2,1
11/18/2020,03430000,Winchendon,0,0
11/18/2020,03440000,Winchester,3,1
11/18/2020,03460000,Winthrop,0,1
11/18/2020,03470000,Woburn,12,2
11/18/2020,03480000,Worcester,0,9
11/18/2020,03490000,Worthington,1,0
11/18/2020,03500000,Wrentham,0,0
11/18/2020,04060000,Northampton-Smith Vocational Agricultural,0,0
11/18/2020,04070000,Dudley Street Neighborhood Charter School (District),0,0
11/18/2020,04090000,Alma del Mar Charter School (District),0,0
11/18/2020,04100000,Excel Academy Charter (District),0,0
11/18/2020,04110000,Boston Green Academy Horace Mann Charter School (District),0,0
11/18/2020,04120000,Academy Of the Pacific Rim Charter Public (District),0,0
11/18/2020,04130000,Four Rivers Charter Public (District),0,0
11/18/2020,04140000,Berkshire Arts and Technology Charter Public (District),0,0
11/18/2020,04160000,Boston Preparatory Charter Public (District),0,0
11/18/2020,04170000,Bridge Boston Charter School (District),0,0
11/18/2020,04180000,Christa McAuliffe Charter Public (District),1,0
11/18/2020,04190000,Helen Y. Davis Leadership Academy Charter Public (District),0,0
11/18/2020,04200000,Benjamin Banneker Charter Public (District),0,0
11/18/2020,04240000,Boston Day and Evening Academy Charter (District),0,0
11/18/2020,04260000,Community Day Charter Public School - Gateway (District),0,0
11/18/2020,04280000,Brooke Charter School (District),0,0
11/18/2020,04290000,KIPP Academy Lynn Charter (District),0,0
11/18/2020,04300000,Advanced Math and Science Academy Charter (District),0,0
11/18/2020,04310000,Community Day Charter Public School - R. Kingman Webster (District),0,0
11/18/2020,04320000,Cape Cod Lighthouse Charter (District),0,0
11/18/2020,04350000,Innovation Academy Charter (District),2,0
11/18/2020,04360000,Community Charter School of Cambridge (District),0,0
11/18/2020,04370000,City on a Hill Charter Public School (District),0,0
11/18/2020,04380000,Codman Academy Charter Public (District),0,0
11/18/2020,04390000,Conservatory Lab Charter (District),0,0
11/18/2020,04400000,Community Day Charter Public School - Prospect (District),0,0
11/18/2020,04410000,Sabis International Charter (District),0,0
11/18/2020,04440000,Neighborhood House Charter (District),0,0
11/18/2020,04450000,Abby Kelley Foster Charter Public (District),0,3
11/18/2020,04460000,Foxborough Regional Charter (District),0,0
11/18/2020,04470000,Benjamin Franklin Classical Charter Public (District),0,1
11/18/2020,04490000,Boston Collegiate Charter (District),0,0
11/18/2020,04500000,Hilltown Cooperative Charter Public (District),0,0
11/18/2020,04520000,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District),0,0
11/18/2020,04530000,Holyoke Community Charter (District),0,0
11/18/2020,04540000,Lawrence Family Development Charter (District),0,0
11/18/2020,04550000,Hill View Montessori Charter Public (District),0,0
11/18/2020,04560000,Lowell Community Charter Public (District),0,1
11/18/2020,04580000,Lowell Middlesex Academy Charter (District),0,0
11/18/2020,04630000,KIPP Academy Boston Charter School (District),0,0
11/18/2020,04640000,Marblehead Community Charter Public (District),0,0
11/18/2020,04660000,Martha's Vineyard Charter (District),0,0
11/18/2020,04680000,Ma Academy for Math and Science,0,0
11/18/2020,04690000,MATCH Charter Public School (District),0,0
11/18/2020,04700000,Mystic Valley Regional Charter (District),0,0
11/18/2020,04740000,Sizer School: A North Central Charter Essential (District),0,0
11/18/2020,04780000,Francis W. Parker Charter Essential (District),0,0
11/18/2020,04790000,Pioneer Valley Performing Arts Charter Public (District),1,0
11/18/2020,04800000,UP Academy Charter School of Boston (District),0,0
11/18/2020,04810000,Boston Renaissance Charter Public (District),0,0
11/18/2020,04820000,River Valley Charter (District),0,1
11/18/2020,04830000,Rising Tide Charter Public (District),0,0
11/18/2020,04840000,Roxbury Preparatory Charter (District),0,0
11/18/2020,04850000,Salem Academy Charter (District),0,0
11/18/2020,04860000,Learning First Charter Public (District),0,0
11/18/2020,04870000,Prospect Hill Academy Charter (District),0,0
11/18/2020,04880000,South Shore Charter Public (District),0,0
11/18/2020,04890000,Sturgis Charter Public (District),1,0
11/18/2020,04910000,Atlantis Charter (District),0,0
11/18/2020,04920000,Martin Luther King Jr. Charter School of Excellence (District),0,0
11/18/2020,04930000,Phoenix Charter Academy (District),0,0
11/18/2020,04940000,Pioneer Charter School of Science (District),0,0
11/18/2020,04960000,Global Learning Charter Public (District),0,0
11/18/2020,04970000,Pioneer Valley Chinese Immersion Charter (District),0,0
11/18/2020,04980000,Veritas Preparatory Charter School (District),0,0
11/18/2020,04990000,Hampden Charter School of Science East (District),1,0
11/18/2020,06000000,Acton-Boxborough,7,0
11/18/2020,06030000,Hoosac Valley Regional,3,1
11/18/2020,06050000,Amherst-Pelham,0,0
11/18/2020,06100000,Ashburnham-Westminster,0,0
11/18/2020,06150000,Athol-Royalston,0,0
11/18/2020,06160000,Ayer Shirley School District,2,0
11/18/2020,06180000,Berkshire Hills,1,0
11/18/2020,06200000,Berlin-Boylston,0,0
11/18/2020,06220000,Blackstone-Millville,1,1
11/18/2020,06250000,Bridgewater-Raynham,0,0
11/18/2020,06320000,Chesterfield-Goshen,0,0
11/18/2020,06350000,Central Berkshire,2,1
11/18/2020,06400000,Concord-Carlisle,0,0
11/18/2020,06450000,Dennis-Yarmouth,2,0
11/18/2020,06500000,Dighton-Rehoboth,1,1
11/18/2020,06550000,Dover-Sherborn,0,1
11/18/2020,06580000,Dudley-Charlton Reg,0,0
11/18/2020,06600000,Nauset,0,0
11/18/2020,06620000,Farmington River Reg,0,0
11/18/2020,06650000,Freetown-Lakeville,1,1
11/18/2020,06700000,Frontier,2,0
11/18/2020,06720000,Gateway,1,0
11/18/2020,06730000,Groton-Dunstable,0,0
11/18/2020,06740000,Gill-Montague,0,1
11/18/2020,06750000,Hamilton-Wenham,1,0
11/18/2020,06800000,Hampden-Wilbraham,2,1
11/18/2020,06830000,Hampshire,0,1
11/18/2020,06850000,Hawlemont,0,0
11/18/2020,06900000,King Philip,2,0
11/18/2020,06950000,Lincoln-Sudbury,0,0
11/18/2020,06980000,Manchester Essex Regional,0,0
11/18/2020,07000000,Martha's Vineyard,0,0
11/18/2020,07050000,Masconomet,0,1
11/18/2020,07100000,Mendon-Upton,1,0
11/18/2020,07120000,Monomoy Regional School District,0,0
11/18/2020,07150000,Mount Greylock,0,0
11/18/2020,07170000,Mohawk Trail,0,0
11/18/2020,07200000,Narragansett,0,0
11/18/2020,07250000,Nashoba,3,1
11/18/2020,07280000,New Salem-Wendell,0,0
11/18/2020,07300000,Northboro-Southboro,1,1
11/18/2020,07350000,North Middlesex,1,0
11/18/2020,07400000,Old Rochester,1,2
11/18/2020,07450000,Pentucket,1,0
11/18/2020,07500000,Pioneer Valley,0,0
11/18/2020,07530000,Quabbin,0,0
11/18/2020,07550000,Ralph C Mahar,0,0
11/18/2020,07600000,Silver Lake,0,2
11/18/2020,07630000,Somerset Berkley Regional School District,2,1
11/18/2020,07650000,Southern Berkshire,0,0
11/18/2020,07660000,Southwick-Tolland-Granville Regional School District,1,1
11/18/2020,07670000,Spencer-E Brookfield,0,0
11/18/2020,07700000,Tantasqua,2,0
11/18/2020,07730000,Triton,0,1
11/18/2020,07740000,Up-Island Regional,0,0
11/18/2020,07750000,Wachusett,0,3
11/18/2020,07780000,Quaboag Regional,0,0
11/18/2020,07800000,Whitman-Hanson,0,0
11/18/2020,08010000,Assabet Valley Regional Vocational Technical,0,1
11/18/2020,08050000,Blackstone Valley Regional Vocational Technical,0,2
11/18/2020,08060000,Blue Hills Regional Vocational Technical,2,1
11/18/2020,08100000,Bristol-Plymouth Regional Vocational Technical,2,0
11/18/2020,08150000,Cape Cod Regional Vocational Technical,0,0
11/18/2020,08170000,Essex North Shore Agricultural and Technical School District,3,0
11/18/2020,08180000,Franklin County Regional Vocational Technical,0,0
11/18/2020,08210000,Greater Fall River Regional Vocational Technical,2,0
11/18/2020,08230000,Greater Lawrence Regional Vocational Technical,0,2
11/18/2020,08250000,Greater New Bedford Regional Vocational Technical,2,3
11/18/2020,08280000,Greater Lowell Regional Vocational Technical,0,1
11/18/2020,08290000,South Middlesex Regional Vocational Technical,0,0
11/18/2020,08300000,Minuteman Regional Vocational Technical,0,0
11/18/2020,08320000,Montachusett Regional Vocational Technical,1,1
11/18/2020,08510000,Northern Berkshire Regional Vocational Technical,0,0
11/18/2020,08520000,Nashoba Valley Regional Vocational Technical,3,0
11/18/2020,08530000,Northeast Metropolitan Regional Vocational Technical,0,0
11/18/2020,08550000,Old Colony Regional Vocational Technical,0,0
11/18/2020,08600000,Pathfinder Regional Vocational Technical,1,0
11/18/2020,08710000,Shawsheen Valley Regional Vocational Technical,0,0
11/18/2020,08720000,Southeastern Regional Vocational Technical,1,0
11/18/2020,08730000,South Shore Regional Vocational Technical,0,0
11/18/2020,08760000,Southern Worcester County Regional Vocational Technical,0,0
11/18/2020,08780000,Tri-County Regional Vocational Technical,1,0
11/18/2020,08790000,Upper Cape Cod Regional Vocational Technical,0,0
11/18/2020,08850000,Whittier Regional Vocational Technical,3,0
11/18/2020,09100000,Bristol County Agricultural,1,0
11/18/2020,09150000,Norfolk County Agricultural,0,0
11/18/2020,35010000,Paulo Freire Social Justice Charter School (District),0,0
11/18/2020,35020000,Baystate Academy Charter Public School (District),0,4
11/18/2020,35030000,Collegiate Charter School of Lowell (District),0,0
11/18/2020,35050000,UP Academy Charter School of Dorchester (District),0,0
11/18/2020,35060000,Pioneer Charter School of Science II (PCSS-II) (District),0,0
11/18/2020,35080000,Phoenix Academy Public Charter High School Springfield (District),0,0
11/18/2020,35090000,Argosy Collegiate Charter School (District),0,0
11/18/2020,35100000,Springfield Preparatory Charter School (District),0,0
11/18/2020,35130000,New Heights Charter School of Brockton (District),0,0
11/18/2020,35140000,Libertas Academy Charter School (District),0,0
11/18/2020,35150000,Old Sturbridge Academy Charter Public School (District),0,0
11/18/2020,35160000,Hampden Charter School of Science West (District),0,0
11/18/2020,35170000,Map Academy Charter School (District),0,0
11/18/2020,35180000,Phoenix Academy Public Charter High School Lawrence (District),0,0
11/18/2020,39010000,Greenfield Commonwealth Virtual District,0,0
11/18/2020,39020000,TEC Connections Academy Commonwealth Virtual School District,0,0
11/18/2020,,,,
11/25/2020,00010000,Abington,0,1
11/25/2020,00030000,Acushnet,0,0
11/25/2020,00050000,Agawam,0,1
11/25/2020,00070000,Amesbury,0,0
11/25/2020,00080000,Amherst,0,0
11/25/2020,00090000,Andover,1,3
11/25/2020,00100000,Arlington,0,2
11/25/2020,00140000,Ashland,2,0
11/25/2020,00160000,Attleboro,8,4
11/25/2020,00170000,Auburn,2,1
11/25/2020,00180000,Avon,0,1
11/25/2020,00200000,Barnstable,10,2
11/25/2020,00230000,Bedford,0,0
11/25/2020,00240000,Belchertown,0,1
11/25/2020,00250000,Bellingham,0,0
11/25/2020,00260000,Belmont,0,1
11/25/2020,00270000,Berkley,0,0
11/25/2020,00300000,Beverly,2,2
11/25/2020,00310000,Billerica,9,1
11/25/2020,00350000,Boston,1,4
11/25/2020,00360000,Bourne,0,0
11/25/2020,00380000,Boxford,2,0
11/25/2020,00400000,Braintree,3,3
11/25/2020,00410000,Brewster,0,0
11/25/2020,00430000,Brimfield,0,0
11/25/2020,00440000,Brockton,0,2
11/25/2020,00450000,Brookfield,0,0
11/25/2020,00460000,Brookline,6,5
11/25/2020,00480000,Burlington,2,0
11/25/2020,00490000,Cambridge,1,4
11/25/2020,00500000,Canton,1,0
11/25/2020,00510000,Carlisle,3,0
11/25/2020,00520000,Carver,0,0
11/25/2020,00560000,Chelmsford,0,0
11/25/2020,00570000,Chelsea,0,1
11/25/2020,00610000,Chicopee,0,0
11/25/2020,00630000,Clarksburg,0,0
11/25/2020,00640000,Clinton,0,0
11/25/2020,00650000,Cohasset,0,0
11/25/2020,00670000,Concord,2,1
11/25/2020,00680000,Conway,0,0
11/25/2020,00710000,Danvers,2,2
11/25/2020,00720000,Dartmouth,7,1
11/25/2020,00730000,Dedham,0,1
11/25/2020,00740000,Deerfield,0,0
11/25/2020,00770000,Douglas,0,0
11/25/2020,00780000,Dover,0,0
11/25/2020,00790000,Dracut,1,3
11/25/2020,00820000,Duxbury,0,1
11/25/2020,00830000,East Bridgewater,0,0
11/25/2020,00850000,Eastham,0,0
11/25/2020,00860000,Easthampton,0,0
11/25/2020,00870000,East Longmeadow,0,1
11/25/2020,00880000,Easton,0,0
11/25/2020,00890000,Edgartown,0,0
11/25/2020,00910000,Erving,0,0
11/25/2020,00930000,Everett,4,1
11/25/2020,00940000,Fairhaven,2,0
11/25/2020,00950000,Fall River,7,8
11/25/2020,00960000,Falmouth,0,0
11/25/2020,00970000,Fitchburg,0,2
11/25/2020,00980000,Florida,0,0
11/25/2020,00990000,Foxborough,0,3
11/25/2020,01000000,Framingham,0,4
